,Unnamed: 0,Date,Symbol,Expiry,Option Type,Strike Price,Open_x,High_x,Low_x,Close_x,Last,Settle Price,Number of Contracts,Turnover_x,Premium Turnover,Open Interest,Change in OI,Underlying,Open_y,High_y,Low_y,Close_y,Volume,Turnover_y,AnnualVolatility365,AnnualVolatility254,logreturns,Days_to_Expiry,Range,UpperRange,LowerRange,Delta365,Theta365,Rho365,Vega365,Gamma365,CalcIV365
12,12,2017-09-27,BANKNIFTY,2017-10-12,CE,24100.0,0.0,0.0,0.0,761.8,0.0,199.65,0.0,0.0,0.0,0.0,0.0,23812.95,24308.7,24331.85,23766.6,23812.95,80405424,25481200000.0,13.7055744548,11.4331965434,-0.0160879582327,15,661.621547323,24474.5715473,23151.3284527,0.405212292377,-11.6589657789,3.88774922729,18.7123124798,0.000585875616055,43.6515808105
13,13,2017-09-27,BANKNIFTY,2017-10-12,PE,24100.0,0.0,0.0,0.0,56.0,56.0,425.1,0.0,0.0,0.0,40.0,0.0,23812.95,24308.7,24331.85,23766.6,23812.95,80405424,25481200000.0,13.7055744548,11.4331965434,-0.0160879582327,15,661.621547323,24474.5715473,23151.3284527,-0.594787707623,-3.77465566709,-5.96763841253,18.7123124798,0.000585875616055,6.32476806641
14,14,2017-09-27,BANKNIFTY,2017-10-12,CE,24200.0,0.0,0.0,0.0,704.2,0.0,164.65,0.0,0.0,0.0,0.0,0.0,23812.95,24308.7,24331.85,23766.6,23812.95,80405424,25481200000.0,13.7055744548,11.4331965434,-0.0160879582327,15,661.621547323,24474.5715473,23151.3284527,0.34867028824,-10.8369636627,3.34939663234,17.8557558103,0.000559057142017,42.9382324219
15,15,2017-09-27,BANKNIFTY,2017-10-12,PE,24200.0,0.0,0.0,0.0,425.15,0.0,489.8,0.0,0.0,0.0,0.0,0.0,23812.95,24308.7,24331.85,23766.6,23812.95,80405424,25481200000.0,13.7055744548,11.4331965434,-0.0160879582327,15,661.621547323,24474.5715473,23151.3284527,-0.65132971176,-2.91993857113,-6.54688473213,17.8557558103,0.000559057142017,28.3393859863
16,16,2017-09-27,BANKNIFTY,2017-10-12,CE,24300.0,0.0,0.0,0.0,649.4,0.0,134.35,0.0,0.0,0.0,0.0,0.0,23812.95,24308.7,24331.85,23766.6,23812.95,80405424,25481200000.0,13.7055744548,11.4331965434,-0.0160879582327,15,661.621547323,24474.5715473,23151.3284527,0.295518840009,-9.88916974307,2.84200314858,16.6696417928,0.000521920348718,42.2706604004
17,17,2017-09-27,BANKNIFTY,2017-10-12,PE,24300.0,0.0,0.0,0.0,469.2,0.0,559.3,0.0,0.0,0.0,0.0,0.0,23812.95,24308.7,24331.85,23766.6,23812.95,80405424,25481200000.0,13.7055744548,11.4331965434,-0.0160879582327,15,661.621547323,24474.5715473,23151.3284527,-0.704481159991,-1.93942967178,-7.09517194053,16.6696417928,0.000521920348718,32.7835083008
18,18,2017-09-27,BANKNIFTY,2017-10-12,CE,24400.0,0.0,0.0,0.0,597.35,0.0,108.65,0.0,0.0,0.0,0.0,0.0,23812.95,24308.7,24331.85,23766.6,23812.95,80405424,25481200000.0,13.7055744548,11.4331965434,-0.0160879582327,15,661.621547323,24474.5715473,23151.3284527,0.246626725095,-8.85707465691,2.37423473174,15.2296138213,0.00047683360298,41.6393280029
19,19,2017-09-27,BANKNIFTY,2017-10-12,PE,24400.0,0.0,0.0,0.0,516.1,0.0,633.3,0.0,0.0,0.0,0.0,0.0,23812.95,24308.7,24331.85,23766.6,23812.95,80405424,25481200000.0,13.7055744548,11.4331965434,-0.0160879582327,15,661.621547323,24474.5715473,23151.3284527,-0.753373274905,-0.874619605905,-7.60383408202,15.2296138213,0.00047683360298,37.3306274414
20,20,2017-09-27,BANKNIFTY,2017-10-12,CE,24500.0,188.0,188.0,56.0,60.85,56.0,60.85,41.0,40304000.0,124000.0,960.0,960.0,23812.95,24308.7,24331.85,23766.6,23812.95,80405424,25481200000.0,13.7055744548,11.4331965434,-0.0160879582327,15,661.621547323,24474.5715473,23151.3284527,0.202605903681,-7.78421446259,1.95227252105,13.6201436859,0.000426441685461,12.7038955688
21,21,2017-09-27,BANKNIFTY,2017-10-12,PE,24500.0,0.0,0.0,0.0,349.0,349.0,711.25,0.0,0.0,0.0,0.0,0.0,23812.95,24308.7,24331.85,23766.6,23812.95,80405424,25481200000.0,13.7055744548,11.4331965434,-0.0160879582327,15,661.621547323,24474.5715473,23151.3284527,-0.797394096319,0.230955568132,-8.06669001736,13.6201436859,0.000426441685461,30.2543640137
22,22,2017-09-27,BANKNIFTY,2017-10-12,CE,24600.0,0.0,0.0,0.0,501.6,0.0,68.65,0.0,0.0,0.0,0.0,0.0,23812.95,24308.7,24331.85,23766.6,23812.95,80405424,25481200000.0,13.7055744548,11.4331965434,-0.0160879582327,15,661.621547323,24474.5715473,23151.3284527,0.163800955074,-6.71247900818,1.57969856349,11.9266511054,0.00037341905611,40.4891967773
23,23,2017-09-27,BANKNIFTY,2017-10-12,PE,24600.0,0.0,0.0,0.0,618.2,0.0,792.8,0.0,0.0,0.0,0.0,0.0,23812.95,24308.7,24331.85,23766.6,23812.95,80405424,25481200000.0,13.7055744548,11.4331965434,-0.0160879582327,15,661.621547323,24474.5715473,23151.3284527,-0.836199044926,1.33540600226,-8.48015769956,11.9266511054,0.00037341905611,46.7643737793
24,24,2017-09-27,BANKNIFTY,2017-10-12,CE,24700.0,0.0,0.0,0.0,457.95,0.0,53.7,0.0,0.0,0.0,0.0,0.0,23812.95,24308.7,24331.85,23766.6,23812.95,80405424,25481200000.0,13.7055744548,11.4331965434,-0.0160879582327,15,661.621547323,24474.5715473,23151.3284527,0.130301472547,-5.67899619036,1.2576064369,10.2284899978,0.000320250256896,39.9680137634
25,25,2017-09-27,BANKNIFTY,2017-10-12,PE,24700.0,0.0,0.0,0.0,673.45,0.0,877.6,0.0,0.0,0.0,0.0,0.0,23812.95,24308.7,24331.85,23766.6,23812.95,80405424,25481200000.0,13.7055744548,11.4331965434,-0.0160879582327,15,661.621547323,24474.5715473,23151.3284527,-0.869698527453,2.4016037998,-8.8431435508,10.2284899978,0.000320250256896,51.6638755798
26,26,2017-09-28,BANKNIFTY,2017-10-12,CE,23500.0,0.0,0.0,0.0,1163.65,0.0,653.05,0.0,0.0,0.0,0.0,0.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,0.806799045846,-13.321197868,7.16270622233,12.8906535013,0.000373774677696,44.2457199097
27,27,2017-09-28,BANKNIFTY,2017-10-12,PE,23500.0,0.0,0.0,0.0,192.15,0.0,88.75,0.0,0.0,0.0,0.0,0.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,-0.193200954154,-5.63064965059,-1.80960003129,12.8906535013,0.000373774677696,1e-05
28,28,2017-09-28,BANKNIFTY,2017-10-12,CE,23600.0,0.0,0.0,0.0,1091.2,0.0,577.3,0.0,0.0,0.0,0.0,0.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,0.766439759966,-13.8690131742,6.82075747197,14.4000288039,0.000417540206508,43.4913635254
29,29,2017-09-28,BANKNIFTY,2017-10-12,PE,23600.0,0.0,0.0,0.0,218.6,0.0,112.75,0.0,0.0,0.0,0.0,0.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,-0.233560240034,-6.14573921976,-2.18972880826,14.4000288039,0.000417540206508,1e-05
30,30,2017-09-28,BANKNIFTY,2017-10-12,CE,23700.0,0.0,0.0,0.0,1019.35,0.0,506.25,0.0,0.0,0.0,0.0,0.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,0.721992592148,-14.3071009299,6.43950916218,15.7729142781,0.000457348104965,42.6850318909
31,31,2017-09-28,BANKNIFTY,2017-10-12,PE,23700.0,0.0,0.0,0.0,245.7,0.0,141.45,0.0,0.0,0.0,0.0,0.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,-0.278007407852,-6.55110123837,-2.60915714466,15.7729142781,0.000457348104965,1e-05
32,32,2017-09-28,BANKNIFTY,2017-10-12,CE,23800.0,0.0,0.0,0.0,951.0,0.0,440.1,0.0,0.0,0.0,0.0,0.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,0.673988219962,-14.6033959376,6.0237059431,16.9444557363,0.000491317874685,41.9807434082
33,33,2017-09-28,BANKNIFTY,2017-10-12,PE,23800.0,0.0,0.0,0.0,276.25,0.0,175.05,0.0,0.0,0.0,0.0,0.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,-0.326011780038,-6.81467050893,-3.06314039035,16.9444557363,0.000491317874685,1e-05
34,34,2017-09-28,BANKNIFTY,2017-10-12,CE,23900.0,0.0,0.0,0.0,885.3,0.0,379.15,0.0,0.0,0.0,0.0,0.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,0.623130239518,-14.7313964122,5.57970995202,17.8572963705,0.000517786409719,41.3284301758
35,35,2017-09-28,BANKNIFTY,2017-10-12,PE,23900.0,0.0,0.0,0.0,309.45,0.0,213.85,0.0,0.0,0.0,0.0,0.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,-0.376869760482,-6.90994524643,-3.54531640804,17.8572963705,0.000517786409719,9.63401794434
36,36,2017-09-28,BANKNIFTY,2017-10-12,CE,24000.0,191.25,268.0,191.25,256.4,261.0,256.4,27.0,26158000.0,238000.0,480.0,480.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,0.570263446161,-14.6725500543,5.1152145019,18.4663000577,0.000535444952544,10.2310180664
37,37,2017-09-28,BANKNIFTY,2017-10-12,PE,24000.0,310.05,310.05,310.05,310.05,310.05,310.05,4.0,3890000.0,50000.0,160.0,160.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,-0.429736553839,-6.81837315146,-4.04799188477,18.4663000577,0.000535444952544,13.1664276123
38,38,2017-09-28,BANKNIFTY,2017-10-12,CE,24100.0,0.0,0.0,0.0,761.8,0.0,273.35,0.0,0.0,0.0,0.0,0.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,0.516330428342,-14.4179891821,4.63884860293,18.742274232,0.000543447041659,40.1344299316
39,39,2017-09-28,BANKNIFTY,2017-10-12,PE,24100.0,0.0,0.0,0.0,56.0,56.0,307.6,0.0,0.0,0.0,40.0,0.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,-0.483669571658,-6.53108654209,-4.56253781036,18.742274232,0.000543447041659,2.4528503418
40,40,2017-09-28,BANKNIFTY,2017-10-12,CE,24200.0,0.0,0.0,0.0,704.2,0.0,228.65,0.0,0.0,0.0,0.0,0.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,0.462320304242,-13.9694058521,4.15970723726,18.6742633328,0.000541475011929,39.5965576172
41,41,2017-09-28,BANKNIFTY,2017-10-12,PE,24200.0,0.0,0.0,0.0,425.15,0.0,362.65,0.0,0.0,0.0,0.0,0.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,-0.537679695758,-6.04977747503,-5.07985920264,18.6742633328,0.000541475011929,24.7178077698
42,42,2017-09-28,BANKNIFTY,2017-10-12,CE,24300.0,0.0,0.0,0.0,649.4,0.0,189.25,0.0,0.0,0.0,0.0,0.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,0.409214300992,-13.3389668825,3.68685049331,18.2701668612,0.000529757915631,39.1006469727
43,43,2017-09-28,BANKNIFTY,2017-10-12,PE,24300.0,0.0,0.0,0.0,469.2,0.0,423.0,0.0,0.0,0.0,0.0,0.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,-0.590785699008,-5.38661276837,-5.59089597319,18.2701668612,0.000529757915631,29.4647216797
44,44,2017-09-28,BANKNIFTY,2017-10-12,CE,24400.0,0.0,0.0,0.0,597.35,0.0,155.0,0.0,0.0,0.0,0.0,0.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,0.357933139947,-12.5482910921,3.22881728326,17.5556517526,0.000509039985823,38.6328697205
45,45,2017-09-28,BANKNIFTY,2017-10-12,PE,24400.0,0.0,0.0,0.0,516.1,0.0,488.5,0.0,0.0,0.0,0.0,0.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,-0.642066860053,-4.5632112409,-6.08710920985,17.5556517526,0.000509039985823,34.2674255371
46,46,2017-09-28,BANKNIFTY,2017-10-12,CE,24500.0,45.0,74.0,37.1,69.55,70.6,69.55,584.0,573510000.0,1190000.0,10840.0,9880.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,0.309290827997,-11.6266269132,2.79319620194,16.5715415694,0.000480504933935,10.8966827393
47,47,2017-09-28,BANKNIFTY,2017-10-12,PE,24500.0,700.0,700.0,650.0,650.0,650.0,650.0,2.0,2014000.0,54000.0,0.0,0.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,-0.690709172003,-3.60882132487,-6.56091031778,16.5715415694,0.000480504933935,43.6935424805
48,48,2017-09-28,BANKNIFTY,2017-10-12,CE,24600.0,0.0,0.0,0.0,501.6,0.0,100.7,0.0,0.0,0.0,0.0,0.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,0.263958544167,-10.6084597953,2.38628785142,15.3700414933,0.000445666490432,37.7883911133
49,49,2017-09-28,BANKNIFTY,2017-10-12,PE,24600.0,0.0,0.0,0.0,618.2,0.0,633.7,0.0,0.0,0.0,0.0,0.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,-0.736041455833,-2.5579284699,-7.00599869492,15.3700414933,0.000445666490432,44.1360473633
50,50,2017-09-28,BANKNIFTY,2017-10-12,CE,24700.0,0.0,0.0,0.0,457.95,0.0,79.75,0.0,0.0,0.0,0.0,0.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,0.22244101332,-9.53083276933,2.01288111389,14.0102731518,0.000406238933595,37.4097824097
51,51,2017-09-28,BANKNIFTY,2017-10-12,PE,24700.0,0.0,0.0,0.0,673.45,0.0,712.55,0.0,0.0,0.0,0.0,0.0,24008.15,23804.05,24074.2,23611.1,24008.15,136679326,51302700000.0,15.5995652933,13.0131645762,0.00816380568975,14,733.480846746,24741.6308467,23274.6691533,-0.77755898668,-1.4475757068,-7.41758545906,14.0102731518,0.000406238933595,49.2372512817
52,52,2017-09-29,BANKNIFTY,2017-10-12,CE,23500.0,0.0,0.0,0.0,1163.65,0.0,672.95,0.0,0.0,0.0,0.0,0.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,0.811861600725,-14.0856051657,6.69396579772,12.2437662144,0.000353899670105,44.5027351379
53,53,2017-09-29,BANKNIFTY,2017-10-12,PE,23500.0,61.75,84.0,50.0,79.5,84.0,79.5,246.0,231984000.0,744000.0,8840.0,8840.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,-0.188138399275,-6.39252813323,-1.64020098745,12.2437662144,0.000353899670105,1e-05
54,54,2017-09-29,BANKNIFTY,2017-10-12,CE,23600.0,0.0,0.0,0.0,1091.2,0.0,594.05,0.0,0.0,0.0,0.0,0.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,0.773603488579,-14.7244700896,6.39401620388,13.6618449692,0.000394888496152,43.7774658203
55,55,2017-09-29,BANKNIFTY,2017-10-12,PE,23600.0,0.0,0.0,0.0,218.6,0.0,88.65,0.0,0.0,0.0,0.0,0.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,-0.226396511421,-6.99865655907,-1.97561512081,13.6618449692,0.000394888496152,1e-05
56,56,2017-09-29,BANKNIFTY,2017-10-12,CE,23700.0,0.0,0.0,0.0,1019.35,0.0,519.55,0.0,0.0,0.0,0.0,0.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,0.731489147448,-15.258964393,6.05957121415,14.9676088021,0.000432630918018,43.0006980896
57,57,2017-09-29,BANKNIFTY,2017-10-12,PE,23700.0,0.0,0.0,0.0,245.7,0.0,113.9,0.0,0.0,0.0,0.0,0.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,-0.268510852552,-7.50041436453,-2.34552465006,14.9676088021,0.000432630918018,1e-05
58,58,2017-09-29,BANKNIFTY,2017-10-12,CE,23800.0,0.0,0.0,0.0,951.0,0.0,450.15,0.0,0.0,0.0,0.0,0.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,0.685963560805,-15.6558846855,5.6943172359,16.1043708467,0.000465488431427,42.3278808594
59,59,2017-09-29,BANKNIFTY,2017-10-12,PE,23800.0,0.0,0.0,0.0,276.25,0.0,144.3,0.0,0.0,0.0,0.0,0.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,-0.314036439195,-7.86459815903,-2.74624316781,16.1043708467,0.000465488431427,1e-05
60,60,2017-09-29,BANKNIFTY,2017-10-12,CE,23900.0,0.0,0.0,0.0,885.3,0.0,386.1,0.0,0.0,0.0,0.0,0.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,0.637624479237,-15.8867479124,5.30326927969,17.0208547943,0.000491978921449,41.7022705078
61,61,2017-09-29,BANKNIFTY,2017-10-12,PE,23900.0,150.0,185.05,120.0,183.8,180.0,183.8,7.0,6737000.0,45000.0,160.0,160.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,-0.362375520763,-8.06272488788,-3.17275566354,17.0208547943,0.000491978921449,1e-05
62,62,2017-09-29,BANKNIFTY,2017-10-12,CE,24000.0,261.0,480.5,200.0,230.0,250.0,230.0,118.0,114565000.0,1285000.0,3600.0,3120.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,0.587198390293,-15.9301238101,4.89256992616,17.6750942007,0.000510889369921,7.68280029297
63,63,2017-09-29,BANKNIFTY,2017-10-12,PE,24000.0,157.1,225.45,97.5,206.55,224.6,206.55,232.0,224382000.0,1662000.0,2040.0,1880.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,-0.412801609707,-8.0733642876,-3.61891955658,17.6750942007,0.000510889369921,6.2141418457
64,64,2017-09-29,BANKNIFTY,2017-10-12,CE,24100.0,0.0,0.0,0.0,761.8,0.0,275.0,0.0,0.0,0.0,0.0,0.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,0.535506608775,-15.7734466465,4.46920253566,18.0376480197,0.000521368798772,40.5654907227
65,65,2017-09-29,BANKNIFTY,2017-10-12,PE,24100.0,0.0,0.0,0.0,56.0,56.0,268.5,0.0,0.0,0.0,40.0,0.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,-0.464493391225,-7.883950626,-4.07775148659,18.0376480197,0.000521368798772,0.6103515625
