,Unnamed: 0,Date,Symbol,Expiry,Option Type,Strike Price,Open_x,High_x,Low_x,Close_x,Last,Settle Price,Number of Contracts,Turnover_x,Premium Turnover,Open Interest,Change in OI,Underlying,Open_y,High_y,Low_y,Close_y,Volume,Turnover_y,AnnualVolatility365,AnnualVolatility254,logreturns,Days_to_Expiry,Delta365,Theta365,Rho365,Vega365,Gamma365,CalcIV365,Range,UpperRange,LowerRange
13,13,2017-04-19,BANKNIFTY,2017-05-04,PE,22600.0,0.0,0.0,0.0,1412.15,0.0,994.45,0,0.0,0.0,0,0,21556.35,21674.1,21706.3,21470.2,21556.35,81449296,29822300000.0,10.0573083466,8.38981127019,-0.00534374666758,15,-0.980627169189,6.56691508875,-9.07163319502,2.05937247862,0.000107227033659,103.567123413,439.49727741,21995.8472774,21116.8527226
14,14,2017-04-19,BANKNIFTY,2017-05-04,CE,22700.0,0.0,0.0,0.0,104.2,0.0,6.45,0,0.0,0.0,0,0,21556.35,21674.1,21706.3,21470.2,21556.35,81449296,29822300000.0,10.0573083466,8.38981127019,-0.00534374666758,15,0.0112026855766,-0.509897438112,0.0985523453523,1.28579798981,6.69486971213e-05,24.6963500977,439.49727741,21995.8472774,21116.8527226
15,15,2017-04-19,BANKNIFTY,2017-05-04,PE,22700.0,0.0,0.0,0.0,1496.3,0.0,1090.75,0,0.0,0.0,0,0,21556.35,21674.1,21706.3,21470.2,21556.35,81449296,29822300000.0,10.0573083466,8.38981127019,-0.00534374666758,15,-0.988797314423,6.9164029577,-9.18432314942,1.28579798981,6.69486971213e-05,110.576629639,439.49727741,21995.8472774,21116.8527226
16,16,2017-04-19,BANKNIFTY,2017-05-04,CE,22800.0,0.0,0.0,0.0,87.25,0.0,4.15,0,0.0,0.0,0,0,21556.35,21674.1,21706.3,21470.2,21556.35,81449296,29822300000.0,10.0573083466,8.38981127019,-0.00534374666758,15,0.00622687465987,-0.301259454831,0.0548015988148,0.767854082548,3.99804874587e-05,24.582862854,439.49727741,21995.8472774,21116.8527226
17,17,2017-04-19,BANKNIFTY,2017-05-04,PE,22800.0,0.0,0.0,0.0,1526.9,0.0,1188.15,0,0.0,0.0,0,0,21556.35,21674.1,21706.3,21470.2,21556.35,81449296,29822300000.0,10.0573083466,8.38981127019,-0.00534374666758,15,-0.99377312534,7.1577559207,-9.2689676206,0.767854082548,3.99804874587e-05,114.471435547,439.49727741,21995.8472774,21116.8527226
18,18,2017-04-19,BANKNIFTY,2017-05-04,CE,22900.0,0.0,0.0,0.0,45.5,0.0,2.6,0,0.0,0.0,0,0,21556.35,21674.1,21706.3,21470.2,21556.35,81449296,29822300000.0,10.0573083466,8.38981127019,-0.00534374666758,15,0.00332711376801,-0.170553396786,0.0292921196619,0.438844159847,2.28496583242e-05,21.3775634766,439.49727741,21995.8472774,21116.8527226
19,19,2017-04-19,BANKNIFTY,2017-05-04,PE,22900.0,0.0,0.0,0.0,1403.95,0.0,1286.35,0,0.0,0.0,0,0,21556.35,21674.1,21706.3,21470.2,21556.35,81449296,29822300000.0,10.0573083466,8.38981127019,-0.00534374666758,15,-0.996672886232,7.32117695846,-9.3353708244,0.438844159847,2.28496583242e-05,109.457492828,439.49727741,21995.8472774,21116.8527226
20,20,2017-04-19,BANKNIFTY,2017-05-04,CE,23000.0,0.0,0.0,0.0,37.25,0.0,1.6,0,0.0,0.0,0,0,21556.35,21674.1,21706.3,21470.2,21556.35,81449296,29822300000.0,10.0573083466,8.38981127019,-0.00534374666758,15,0.00170911789617,-0.0925576241741,0.0150521794173,0.240171260139,1.25051937239e-05,21.4557647705,439.49727741,21995.8472774,21116.8527226
21,21,2017-04-19,BANKNIFTY,2017-05-04,PE,23000.0,0.0,0.0,0.0,1495.05,0.0,1385.1,0,0.0,0.0,0,0,21556.35,21674.1,21706.3,21470.2,21556.35,81449296,29822300000.0,10.0573083466,8.38981127019,-0.00534374666758,15,-0.998290882104,7.43188771079,-9.39050448929,0.240171260139,1.25051937239e-05,116.789340973,439.49727741,21995.8472774,21116.8527226
22,22,2017-04-19,BANKNIFTY,2017-05-04,CE,23100.0,0.0,0.0,0.0,51.9,0.0,0.95,0,0.0,0.0,0,0,21556.35,21674.1,21706.3,21470.2,21556.35,81449296,29822300000.0,10.0573083466,8.38981127019,-0.00534374666758,15,0.000844233218774,-0.0481701492177,0.00743738455299,0.125938989202,6.5573685063e-06,24.6124267578,439.49727741,21995.8472774,21116.8527226
