,Unnamed: 0,Date,Symbol,Expiry,Option Type,Strike Price,Open_x,High_x,Low_x,Close_x,Last,Settle Price,Number of Contracts,Turnover_x,Premium Turnover,Open Interest,Change in OI,Underlying,Open_y,High_y,Low_y,Close_y,Volume,Turnover_y,AnnualVolatility365,AnnualVolatility254,logreturns,Days_to_Expiry,Delta365,Theta365,Rho365,Vega365,Gamma365,CalcIV365,Range,UpperRange,LowerRange
13,13,2017-02-15,BANKNIFTY,2017-03-02,PE,20600.0,0.0,0.0,0.0,1450.0,0.0,520.2,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,-0.68039529928,-3.48160360365,-5.83301982929,14.6101738352,0.000522635137706,98.1979370117,683.891733002,20847.591733,19479.808267
14,14,2017-02-15,BANKNIFTY,2017-03-02,CE,20700.0,0.0,0.0,0.0,100.3,0.0,112.15,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,0.270406760129,-9.299191494,2.19498774956,13.5256773293,0.000483840528749,15.9149169922,683.891733002,20847.591733,19479.808267
15,15,2017-02-15,BANKNIFTY,2017-03-02,PE,20700.0,0.0,0.0,0.0,1534.85,0.0,593.85,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,-0.729593239871,-2.52719069253,-6.27001325227,13.5256773293,0.000483840528749,105.982303619,683.891733002,20847.591733,19479.808267
16,16,2017-02-15,BANKNIFTY,2017-03-02,CE,20800.0,0.0,0.0,0.0,75.25,0.0,88.7,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,0.225522516638,-8.31210933217,1.83274824966,12.2753690348,0.000439114500502,15.6984329224,683.891733002,20847.591733,19479.808267
17,17,2017-02-15,BANKNIFTY,2017-03-02,PE,20800.0,0.0,0.0,0.0,1548.7,0.0,670.1,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,-0.774477483362,-1.50739355098,-6.67314647683,12.2753690348,0.000439114500502,109.359741211,683.891733002,20847.591733,19479.808267
18,18,2017-02-15,BANKNIFTY,2017-03-02,CE,20900.0,0.0,0.0,0.0,109.4,0.0,69.8,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,0.18537132442,-7.29903858139,1.5080339383,10.9246317431,0.000390795926171,20.2331542969,683.891733002,20847.591733,19479.808267
19,19,2017-02-15,BANKNIFTY,2017-03-02,PE,20900.0,0.0,0.0,0.0,1403.55,0.0,750.95,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,-0.81462867558,-0.461607820484,-7.03875451283,10.9246317431,0.000390795926171,102.924823761,683.891733002,20847.591733,19479.808267
20,20,2017-02-15,BANKNIFTY,2017-03-02,CE,21000.0,0.0,0.0,0.0,95.15,0.0,54.3,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,0.150143682794,-6.2966713252,1.22262365032,9.53670615361,0.000341147052052,20.7509994507,683.891733002,20847.591733,19479.808267
21,21,2017-02-15,BANKNIFTY,2017-03-02,PE,21000.0,0.0,0.0,0.0,1488.65,0.0,835.2,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,-0.849856317206,0.573474415419,-7.36505852546,9.53670615361,0.000341147052052,110.571861267,683.891733002,20847.591733,19479.808267
22,22,2017-02-15,BANKNIFTY,2017-03-02,CE,21100.0,0.0,0.0,0.0,82.45,0.0,41.75,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,0.119820821456,-5.33665070882,0.976563517377,8.16826526035,0.000292195184487,21.2173461914,683.891733002,20847.591733,19479.808267
