,Unnamed: 0,Date,Symbol,Expiry,Option Type,Strike Price,Open_x,High_x,Low_x,Close_x,Last,Settle Price,Number of Contracts,Turnover_x,Premium Turnover,Open Interest,Change in OI,Underlying,Open_y,High_y,Low_y,Close_y,Volume,Turnover_y,AnnualVolatility365,AnnualVolatility254,logreturns,Days_to_Expiry,Range,UpperRange,LowerRange,Delta365,Theta365,Rho365,Vega365,Gamma365,CalcIV365
177,177,2017-08-31,BANKNIFTY,2017-09-07,PE,24500,294.2,337.55,248.0,253.95,251.95,253.95,2904,2878541000.0,32621000,56720,37200,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,7,567.4699257,24885.86993,23750.93007,-0.582595313236,-11.0678200941,-2.77370160469,13.1463255895,0.0006878978444,23.2086181641
178,178,2017-08-31,BANKNIFTY,2017-09-07,CE,24600,72.85,72.9,36.95,55.75,55.9,55.75,13339,13152289000.0,26713000,144520,112960,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,7,567.4699257,24885.86993,23750.93007,0.350824287723,-17.7877732136,1.61078387069,12.4847131171,0.000653278148539,10.4122161865
179,179,2017-08-31,BANKNIFTY,2017-09-07,PE,24600,372.95,405.05,316.7,325.15,325.0,325.15,145,144704000.0,2024000,4520,3160,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,7,567.4699257,24885.86993,23750.93007,-0.649175712277,-9.7186933026,-3.09617941073,12.4847131171,0.000653278148539,31.7344665527
180,180,2017-08-31,BANKNIFTY,2017-09-07,CE,24700,41.4,41.4,22.55,33.8,34.0,33.8,9464,9362122000.0,11690000,110960,88440,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,7,567.4699257,24885.86993,23750.93007,0.288782003874,-16.1229099718,1.32738308067,11.5051129553,0.00060201935116,10.3759765625
181,181,2017-08-31,BANKNIFTY,2017-09-07,PE,24700,460.0,470.6,387.7,403.45,387.7,403.45,19,19099000.0,327000,4280,680,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,7,567.4699257,24885.86993,23750.93007,-0.711217996126,-8.02102892299,-3.39871419782,11.5051129553,0.00060201935116,40.7218933105
182,182,2017-08-31,BANKNIFTY,2017-09-14,CE,23500,0.0,0.0,0.0,863.7,0.0,905.25,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,0.883626412133,-12.355307341,7.86906229735,9.32279951512,0.000243913542479,1e-05
183,183,2017-08-31,BANKNIFTY,2017-09-14,PE,23500,0.0,0.0,0.0,211.65,0.0,30.85,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,-0.116373587867,-4.66475912365,-1.10324395627,9.32279951512,0.000243913542479,1e-05
184,184,2017-08-31,BANKNIFTY,2017-09-14,CE,23600,0.0,0.0,0.0,795.7,0.0,816.8,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,0.856480390565,-13.043709532,7.6488149633,10.7804193529,0.00028204942834,1e-05
185,185,2017-08-31,BANKNIFTY,2017-09-14,PE,23600,0.0,0.0,0.0,242.55,0.0,42.2,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,-0.143519609435,-5.3204355775,-1.36167131693,10.7804193529,0.00028204942834,1e-05
186,186,2017-08-31,BANKNIFTY,2017-09-14,CE,23700,0.0,0.0,0.0,730.75,0.0,731.55,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,0.825494786226,-13.7106353145,7.39160487427,12.2549984284,0.000320629020812,7.91358947754
187,187,2017-08-31,BANKNIFTY,2017-09-14,PE,23700,0.0,0.0,0.0,276.45,0.0,56.65,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,-0.174505213774,-5.95463562292,-1.65706143257,12.2549984284,0.000320629020812,1e-05
188,188,2017-08-31,BANKNIFTY,2017-09-14,CE,23800,0.0,0.0,0.0,668.9,0.0,649.9,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,0.790719759295,-14.3274257144,7.09775419912,13.6984552384,0.000358394357647,12.336730957
189,189,2017-08-31,BANKNIFTY,2017-09-14,PE,23800,0.0,0.0,0.0,313.5,0.0,74.8,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,-0.209280240705,-6.53870028572,-1.98909213433,13.6984552384,0.000358394357647,1e-05
190,190,2017-08-31,BANKNIFTY,2017-09-14,CE,23900,0.0,0.0,0.0,610.3,0.0,572.45,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,0.752338434058,-14.8643739228,6.76883111205,15.0591923882,0.000393995489908,14.2211914062
191,191,2017-08-31,BANKNIFTY,2017-09-14,PE,23900,0.0,0.0,0.0,353.8,0.0,97.1,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,-0.247661565942,-7.04292275703,-2.35619524801,15.0591923882,0.000393995489908,1e-05
192,192,2017-08-31,BANKNIFTY,2017-09-14,CE,24000,0.0,0.0,0.0,554.95,0.0,499.55,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,0.710669986417,-15.2926233542,6.40768379604,16.2852021642,0.000426071733434,15.5034065247
193,193,2017-08-31,BANKNIFTY,2017-09-14,PE,24000,0.0,0.0,0.0,397.35,0.0,123.95,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,-0.289330013583,-7.43844645132,-2.75552259064,16.2852021642,0.000426071733434,1e-05
194,194,2017-08-31,BANKNIFTY,2017-09-14,CE,24100,0.0,0.0,0.0,502.9,0.0,431.85,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,0.66616403846,-15.5861544807,6.01839322816,17.3274353067,0.000453339806448,16.4833068848
195,195,2017-08-31,BANKNIFTY,2017-09-14,PE,24100,0.0,0.0,0.0,444.15,0.0,156.0,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,-0.33383596154,-7.69925184077,-3.18299318513,17.3274353067,0.000453339806448,12.9985809326
196,196,2017-08-31,BANKNIFTY,2017-09-14,CE,24200,0.0,0.0,0.0,454.05,0.0,369.55,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,0.619386286166,-15.7236722619,5.60614371937,18.1431217441,0.000474680710345,17.26770401
197,197,2017-08-31,BANKNIFTY,2017-09-14,PE,24200,0.0,0.0,0.0,494.15,0.0,193.5,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,-0.380613713834,-7.80404388487,-3.63342272052,18.1431217441,0.000474680710345,19.4640159607
198,198,2017-08-31,BANKNIFTY,2017-09-14,CE,24300,0.0,0.0,0.0,408.55,0.0,312.9,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,0.5709961246,-15.6902077696,5.17701802229,18.6987238458,0.000489216995997,17.9224014282
199,199,2017-08-31,BANKNIFTY,2017-09-14,PE,24300,0.0,0.0,0.0,547.55,0.0,236.6,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,-0.4290038754,-7.73785365548,-4.10072844421,18.6987238458,0.000489216995997,25.3200531006
200,200,2017-08-31,BANKNIFTY,2017-09-14,CE,24400,0.0,0.0,0.0,366.3,0.0,261.95,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,0.521717814628,-15.4782730518,4.73773114533,18.9722345921,0.000496372891061,18.4783935547
201,201,2017-08-31,BANKNIFTY,2017-09-14,PE,24400,0.0,0.0,0.0,604.15,0.0,285.4,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,-0.478282185372,-7.49319320058,-4.57819534779,18.9722345921,0.000496372891061,31.0130119324
202,202,2017-08-31,BANKNIFTY,2017-09-14,CE,24500,0.0,0.0,0.0,327.2,0.0,216.9,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,0.472307357941,-15.0884542596,4.29532289858,18.954601085,0.000495911543462,18.9590454102
203,203,2017-08-31,BANKNIFTY,2017-09-14,PE,24500,0.0,0.0,0.0,663.95,0.0,340.1,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,-0.527692642059,-7.07064867125,-5.05878362114,18.954601085,0.000495911543462,36.6892814636
204,204,2017-08-31,BANKNIFTY,2017-09-14,CE,24600,0.0,0.0,0.0,291.2,0.0,177.45,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,0.423517636239,-14.5293882754,3.85683292105,18.6501485753,0.000487946115261,19.3786621094
205,205,2017-08-31,BANKNIFTY,2017-09-14,PE,24600,0.0,0.0,0.0,726.85,0.0,400.45,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,-0.576482363761,-6.47885694994,-5.53545362529,18.6501485753,0.000487946115261,42.4103736877
206,206,2017-08-31,BANKNIFTY,2017-09-14,CE,24700,0.0,0.0,0.0,258.2,0.0,143.45,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,0.376064481847,-13.8171341259,3.42898308011,18.0759883016,0.000472924289888,19.7448730469
207,207,2017-08-31,BANKNIFTY,2017-09-14,PE,24700,0.0,0.0,0.0,792.7,0.0,466.15,0,0.0,0,0,0,24318.4,24354.35,24354.35,24207.7,24318.4,79848731,28706500000,16.85020794,14.05645125,0.0003989544977,14,802.5236652,25120.92367,23515.87633,-0.623935518153,-5.73387706338,-6.00148349284,18.0759883016,0.000472924289888,48.2025146484
208,208,2017-09-01,BANKNIFTY,2017-09-07,CE,23500,843.95,955.05,843.95,955.05,955.05,955.05,13,12686000.0,466000,640,-80,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,0.985781695456,-8.9778719518,3.79791250671,1.13298176499,7.88668101857e-05,1e-05
209,209,2017-09-01,BANKNIFTY,2017-09-07,PE,23500,5.1,9.8,5.05,5.7,6.05,5.7,21624,20331991000.0,5431000,270960,66800,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,-0.014218304544,-1.26706991562,-0.0574885113805,1.13298176499,7.88668101857e-05,1e-05
210,210,2017-09-01,BANKNIFTY,2017-09-07,CE,23600,778.0,836.0,778.0,836.0,836.0,836.0,3,2929000.0,97000,160,0,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,0.975290231613,-9.75536379497,3.77185176211,1.81308658014,0.00012620887607,1e-05
211,211,2017-09-01,BANKNIFTY,2017-09-07,PE,23600,13.05,13.05,6.0,6.9,7.5,6.9,14750,13928662000.0,4662000,90760,18640,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,-0.0247097683873,-2.01174983523,-0.0999552177614,1.81308658014,0.00012620887607,1e-05
212,212,2017-09-01,BANKNIFTY,2017-09-07,CE,23700,0.0,0.0,0.0,616.0,616.0,765.5,0,0.0,0,120,0,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,0.959040214701,-10.8019339756,3.7224366024,2.75206907356,0.000191571405604,1e-05
213,213,2017-09-01,BANKNIFTY,2017-09-07,PE,23700,17.05,18.15,8.4,9.5,9.5,9.5,23115,21922924000.0,9904000,134400,72520,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,-0.0409597852987,-3.02550809235,-0.165776339251,2.75206907356,0.000191571405604,1e-05
214,214,2017-09-01,BANKNIFTY,2017-09-07,CE,23800,555.65,682.85,555.6,624.1,624.35,624.1,55,53728000.0,1368000,1320,-120,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,0.935152398997,-12.1205140087,3.64200652207,3.96489239767,0.000275995983163,1e-05
215,215,2017-09-01,BANKNIFTY,2017-09-07,PE,23800,28.0,28.0,11.75,13.85,13.5,13.85,34568,32929913000.0,21177000,311160,221520,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,-0.0648476010031,-4.31127620187,-0.262612381356,3.96489239767,0.000275995983163,1e-05
216,216,2017-09-01,BANKNIFTY,2017-09-07,CE,23900,475.65,579.95,474.0,559.25,559.25,559.25,22,21493000.0,461000,840,0,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,0.901803291524,-13.6640304537,3.52309423253,5.42520958472,0.000377648597496,1e-05
217,217,2017-09-01,BANKNIFTY,2017-09-07,PE,23900,34.7,38.0,17.0,18.65,18.0,18.65,43381,41510017000.0,37781000,221360,160560,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,-0.0981967084764,-5.82198072324,-0.397930632681,5.42520958472,0.000377648597496,1e-05
218,218,2017-09-01,BANKNIFTY,2017-09-07,CE,24000,376.5,491.0,368.55,459.6,442.75,459.6,1118,1093146000.0,19866000,22560,3680,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,0.857559416916,-15.3253595406,3.35977228436,7.05492061465,0.000491092709685,1e-05
219,219,2017-09-01,BANKNIFTY,2017-09-07,PE,24000,53.95,55.0,26.0,28.0,27.5,28.0,72516,69711030000.0,95670000,509160,227760,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,-0.142440583084,-7.45049788664,-0.577658542629,7.05492061465,0.000491092709685,1e-05
220,220,2017-09-01,BANKNIFTY,2017-09-07,CE,24100,306.2,409.0,292.55,367.65,355.0,367.65,692,676806000.0,9718000,7560,360,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,0.801743881909,-16.9404691781,3.14913532654,8.72431791815,0.000607299381608,1e-05
221,221,2017-09-01,BANKNIFTY,2017-09-07,PE,24100,79.85,79.85,37.4,41.05,40.05,41.05,47853,46223389000.0,93097000,184800,125880,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,-0.198256118091,-9.0327956006,-0.804701462226,8.72431791815,0.000607299381608,1e-05
222,222,2017-09-01,BANKNIFTY,2017-09-07,CE,24200,251.45,332.0,218.8,290.6,283.3,290.6,6527,6393439000.0,75303000,42800,-14720,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,0.73474650762,-18.307983649,2.89256131312,10.2660573894,0.000714619797514,6.77490234375
223,223,2017-09-01,BANKNIFTY,2017-09-07,PE,24200,100.7,103.95,55.35,60.85,61.05,60.85,63747,61887164000.0,180068000,224320,81480,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,-0.26525349238,-10.3674981479,-1.07768143742,10.2660573894,0.000714619797514,1e-05
224,224,2017-09-01,BANKNIFTY,2017-09-07,CE,24300,154.35,259.0,154.35,222.75,214.0,222.75,25433,24944785000.0,223909000,80560,-59560,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,0.658182446377,-19.2232527956,2.59636789759,11.5020115984,0.000800654514942,8.70513916016
225,225,2017-09-01,BANKNIFTY,2017-09-07,PE,24300,143.25,143.25,80.7,87.9,88.0,87.9,64570,63017713000.0,255673000,241160,150760,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,-0.341817553623,-11.2499553709,-1.39028081474,11.5020115984,0.000800654514942,1e-05
226,226,2017-09-01,BANKNIFTY,2017-09-07,CE,24400,122.3,193.7,110.55,160.25,152.85,160.25,62498,61402888000.0,404840000,210280,36720,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,0.574830368411,-19.5194073678,2.27158400673,12.2773008827,0.000854622367486,9.18197631836
227,227,2017-09-01,BANKNIFTY,2017-09-07,PE,24400,181.3,190.0,113.0,122.65,124.7,122.65,55221,54190443000.0,294747000,182200,161160,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,-0.425169631589,-11.5132980196,-1.73147066737,12.2773008827,0.000854622367486,5.97286224365
228,228,2017-09-01,BANKNIFTY,2017-09-07,CE,24500,80.15,139.0,79.0,111.7,106.0,111.7,107718,1.06e+11,495307000,342880,54280,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,0.48833594092,-19.1042545051,1.93277540229,12.4924652957,0.000869599952684,9.62829589844
229,229,2017-09-01,BANKNIFTY,2017-09-07,PE,24500,242.4,256.3,153.7,169.35,171.1,169.35,31687,31278132000.0,224872000,158240,101520,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,-0.51166405908,-11.0653332333,-2.08668523359,12.4924652957,0.000869599952684,14.2431259155
230,230,2017-09-01,BANKNIFTY,2017-09-07,CE,24600,60.0,96.4,51.0,72.5,65.0,72.5,102614,1.01e+11,318498000,332200,187680,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,0.402732307017,-17.982072794,1.59612847104,12.1244736357,0.000843984069631,9.765625
231,231,2017-09-01,BANKNIFTY,2017-09-07,PE,24600,313.15,313.4,203.15,225.05,227.0,225.05,3236,3213902000.0,29678000,25120,20600,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,-0.597267692983,-9.91033959872,-2.43973812662,12.1244736357,0.000843984069631,22.3426818848
232,232,2017-09-01,BANKNIFTY,2017-09-07,CE,24700,35.0,63.4,30.35,45.0,41.9,45.0,77527,76749810000.0,153134000,275480,164520,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,0.321882855779,-16.2536692249,1.27721310331,11.2304380574,0.00078175029285,9.93347167969
233,233,2017-09-01,BANKNIFTY,2017-09-07,PE,24700,360.0,360.35,270.9,293.2,299.7,293.2,779,779063000.0,9411000,12760,8480,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,6,458.5691998,24892.5692,23975.4308,-0.678117144221,-8.14912410606,-2.77505945613,11.2304380574,0.00078175029285,31.2576293945
234,234,2017-09-01,BANKNIFTY,2017-09-14,CE,23500,0.0,0.0,0.0,863.7,0.0,1003.0,0,0.0,0,0,0,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,13,674.9955855,25108.99559,23759.00441,0.942875339362,-10.2043401979,7.83111091063,5.28530498618,0.000169804543673,1e-05
235,235,2017-09-01,BANKNIFTY,2017-09-14,PE,23500,36.95,36.95,29.95,30.45,30.9,30.45,3,2824000.0,4000,120,120,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,13,674.9955855,25108.99559,23759.00441,-0.0571246606384,-2.51126316544,-0.503055874549,5.28530498618,0.000169804543673,1e-05
236,236,2017-09-01,BANKNIFTY,2017-09-14,CE,23600,0.0,0.0,0.0,795.7,0.0,910.55,0,0.0,0,0,0,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,13,674.9955855,25108.99559,23759.00441,0.923017874316,-10.8483262654,7.69127149767,6.65843058596,0.000213919872208,1e-05
237,237,2017-09-01,BANKNIFTY,2017-09-14,PE,23600,0.0,0.0,0.0,242.55,0.0,24.35,0,0.0,0,0,0,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,13,674.9955855,25108.99559,23759.00441,-0.0769821256844,-3.12251273494,-0.678359827022,6.65843058596,0.000213919872208,1e-05
238,238,2017-09-01,BANKNIFTY,2017-09-14,CE,23700,0.0,0.0,0.0,730.75,0.0,820.6,0,0.0,0,0,0,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,13,674.9955855,25108.99559,23759.00441,0.898421288314,-11.5402460685,7.50937173962,8.18565706339,0.000262986103157,1e-05
239,239,2017-09-01,BANKNIFTY,2017-09-14,PE,23700,0.0,0.0,0.0,276.45,0.0,34.2,0,0.0,0,0,0,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,13,674.9955855,25108.99559,23759.00441,-0.101578711686,-3.78169604005,-0.895724124582,8.18565706339,0.000262986103157,1e-05
240,240,2017-09-01,BANKNIFTY,2017-09-14,CE,23800,0.0,0.0,0.0,668.9,0.0,733.7,0,0.0,0,0,0,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,13,674.9955855,25108.99559,23759.00441,0.868683868994,-12.251985386,7.28173733233,9.82307217791,0.000315592438468,1e-05
241,241,2017-09-01,BANKNIFTY,2017-09-14,PE,23800,0.0,0.0,0.0,313.5,0.0,47.0,0,0.0,0,0,0,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,13,674.9955855,25108.99559,23759.00441,-0.131316131006,-4.46069885946,-1.15882307139,9.82307217791,0.000315592438468,1e-05
242,242,2017-09-01,BANKNIFTY,2017-09-14,CE,23900,0.0,0.0,0.0,610.3,0.0,650.35,0,0.0,0,0,0,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,13,674.9955855,25108.99559,23759.00441,0.833581249525,-12.9475292887,7.00622721458,11.5102165802,0.000369796460014,1e-05
243,243,2017-09-01,BANKNIFTY,2017-09-14,PE,23900,80.0,80.0,41.6,43.6,41.6,43.6,5,4791000.0,11000,160,160,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,13,674.9955855,25108.99559,23759.00441,-0.166418750475,-5.12350626421,-1.46979772864,11.5102165802,0.000369796460014,1e-05
244,244,2017-09-01,BANKNIFTY,2017-09-14,CE,24000,0.0,0.0,0.0,554.95,0.0,571.15,0,0.0,0,0,0,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,13,674.9955855,25108.99559,23759.00441,0.79311322686,-13.5850826193,6.68264847461,13.173169942,0.00042322327975,9.02271270752
245,245,2017-09-01,BANKNIFTY,2017-09-14,PE,24000,93.45,93.45,55.1,78.95,70.2,78.95,304,292755000.0,915000,8360,8360,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,13,674.9955855,25108.99559,23759.00441,-0.20688677314,-5.72832309678,-1.82884100813,13.173169942,0.00042322327975,1e-05
246,246,2017-09-01,BANKNIFTY,2017-09-14,CE,24100,0.0,0.0,0.0,502.9,0.0,496.55,0,0.0,0,0,0,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,13,674.9955855,25108.99559,23759.00441,0.747536081929,-14.1202395401,6.31304641704,14.7297051272,0.000473231131241,11.9857788086
247,247,2017-09-01,BANKNIFTY,2017-09-14,PE,24100,88.85,104.85,87.8,98.25,96.95,98.25,22,21293000.0,85000,480,480,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,13,674.9955855,25108.99559,23759.00441,-0.252463918071,-6.23074351957,-2.23390760521,14.7297051272,0.000473231131241,1e-05
248,248,2017-09-01,BANKNIFTY,2017-09-14,CE,24200,299.0,357.0,299.0,357.0,357.0,357.0,2,1962000.0,26000,80,80,24434.0,24389.2,24494.35,24319.2,24434.0,66906837,18275800000,14.63797898,12.21100883,0.004742339522,13,674.9955855,25108.99559,23759.00441,0.697374701303,-14.5098938,5.90181952321,16.0960451279,0.000517128454275,6.56890869141
