,Unnamed: 0,Date,Symbol,Expiry,Option Type,Strike Price,Open_x,High_x,Low_x,Close_x,Last,Settle Price,Number of Contracts,Turnover_x,Premium Turnover,Open Interest,Change in OI,Underlying,Open_y,High_y,Low_y,Close_y,Volume,Turnover_y,AnnualVolatility365,AnnualVolatility254,logreturns,Days_to_Expiry,Delta365,Theta365,Rho365,Vega365,Gamma365,CalcIV365,Range,UpperRange,LowerRange
0,0,2017-05-17,BANKNIFTY,2017-06-01,CE,22800.0,237.7,255.0,236.1,252.95,252.95,252.95,11,10141000.0,109000.0,2360,-320,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,0.653309648043,-12.8717968026,5.99224952454,17.1621019621,0.000562191328561,3.57532501221,656.553929197,23592.5039292,22279.3960708
1,1,2017-05-17,BANKNIFTY,2017-06-01,PE,22800.0,0.0,0.0,0.0,1434.85,0.0,150.25,0,0.0,0.0,0,0,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,-0.346690351957,-5.41278142703,-3.33151969487,17.1621019621,0.000562191328561,70.9085464478,656.553929197,23592.5039292,22279.3960708
2,2,2017-05-17,BANKNIFTY,2017-06-01,CE,22900.0,0.0,0.0,0.0,160.0,160.0,287.5,0,0.0,0.0,40,0,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,0.595372713122,-12.8572042306,5.47124622945,18.0166170076,0.00059018329305,3.12042236328,656.553929197,23592.5039292,22279.3960708
3,3,2017-05-17,BANKNIFTY,2017-06-01,PE,22900.0,0.0,0.0,0.0,1378.9,0.0,190.85,0,0.0,0.0,0,0,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,-0.404627286878,-5.36547387531,-3.89341671462,18.0166170076,0.00059018329305,70.5490112305,656.553929197,23592.5039292,22279.3960708
4,4,2017-05-17,BANKNIFTY,2017-06-01,CE,23000.0,145.0,173.0,145.0,161.95,163.75,161.95,335,310336000.0,2136000.0,9960,6440,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,0.535526748601,-12.6401180759,4.92982047205,18.475635306,0.000605219685887,7.33947753906,656.553929197,23592.5039292,22279.3960708
5,5,2017-05-17,BANKNIFTY,2017-06-01,PE,23000.0,0.0,0.0,0.0,1461.35,0.0,238.0,0,0.0,0.0,0,0,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,-0.464473251399,-5.11567274091,-4.47573619666,18.475635306,0.000605219685887,77.6147842407,656.553929197,23592.5039292,22279.3960708
6,6,2017-05-17,BANKNIFTY,2017-06-01,CE,23100.0,0.0,0.0,0.0,152.0,0.0,189.1,0,0.0,0.0,0,0,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,0.475127464914,-12.2184983505,4.38071064865,18.5131721234,0.000606449306438,9.48333740234,656.553929197,23592.5039292,22279.3960708
7,7,2017-05-17,BANKNIFTY,2017-06-01,PE,23100.0,0.0,0.0,0.0,1366.85,0.0,291.95,0,0.0,0.0,0,0,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,-0.524872535086,-4.66133803579,-5.0657397447,18.5131721234,0.000606449306438,75.0284194946,656.553929197,23592.5039292,22279.3960708
8,8,2017-05-17,BANKNIFTY,2017-06-01,CE,23200.0,0.0,0.0,0.0,120.0,120.0,149.85,0,0.0,0.0,40,0,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,0.415550777597,-11.6040732513,3.83690200391,18.1320743584,0.000593965412605,9.96398925781,656.553929197,23592.5039292,22279.3960708
9,9,2017-05-17,BANKNIFTY,2017-06-01,PE,23200.0,0.0,0.0,0.0,1448.25,0.0,352.4,0,0.0,0.0,0,0,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,-0.584449222403,-4.01419795694,-5.65044211409,18.1320743584,0.000593965412605,81.880569458,656.553929197,23592.5039292,22279.3960708
10,10,2017-05-17,BANKNIFTY,2017-06-01,CE,23300.0,70.0,91.05,60.0,70.0,70.0,70.0,35,32718000.0,98000.0,1440,720,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,0.358099908491,-10.821201983,3.31074918169,17.3630958996,0.000568775431663,8.88442993164,656.553929197,23592.5039292,22279.3960708
11,11,2017-05-17,BANKNIFTY,2017-06-01,PE,23300.0,0.0,0.0,0.0,1508.85,0.0,419.05,0,0.0,0.0,0,0,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,-0.641900091509,-3.19861170892,-6.21748866096,17.3630958996,0.000568775431663,87.5430107117,656.553929197,23592.5039292,22279.3960708
12,12,2017-05-17,BANKNIFTY,2017-06-01,CE,23400.0,64.95,64.95,64.95,64.95,64.95,64.95,1,939000.0,3000.0,40,40,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,0.303922455318,-9.90438282042,2.81318917694,16.2609410807,0.000532671352843,10.2071762085,656.553929197,23592.5039292,22279.3960708
13,13,2017-05-17,BANKNIFTY,2017-06-01,PE,23400.0,0.0,0.0,0.0,1419.35,0.0,492.55,0,0.0,0.0,0,0,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,-0.696077544682,-2.24907756658,-6.75594239035,16.2609410807,0.000532671352843,85.0553512573,656.553929197,23592.5039292,22279.3960708
14,14,2017-05-17,BANKNIFTY,2017-06-01,CE,23500.0,70.0,70.0,23.35,43.1,43.1,43.1,44,41435000.0,75000.0,1400,1400,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,0.253945893196,-8.89479384072,2.35312512003,14.8979626397,0.000488023286876,10.0479125977,656.553929197,23592.5039292,22279.3960708
15,15,2017-05-17,BANKNIFTY,2017-06-01,PE,23500.0,0.0,0.0,0.0,1511.75,0.0,569.25,0,0.0,0.0,0,0,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,-0.746054106804,-1.20677360716,-7.25690017191,14.8979626397,0.000488023286876,92.324256897,656.553929197,23592.5039292,22279.3960708
16,16,2017-05-17,BANKNIFTY,2017-06-01,CE,23600.0,0.0,0.0,0.0,37.15,0.0,50.0,0,0.0,0.0,0,0,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,0.208837003815,-7.83637299228,1.9370336171,13.3565010127,0.000437528518699,10.8728408813,656.553929197,23592.5039292,22279.3960708
17,17,2017-05-17,BANKNIFTY,2017-06-01,PE,23600.0,0.0,0.0,0.0,1426.05,0.0,651.5,0,0.0,0.0,0,0,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,-0.791162996185,-0.115637779013,-7.71388539949,13.3565010127,0.000437528518699,89.9419784546,656.553929197,23592.5039292,22279.3960708
18,18,2017-05-17,BANKNIFTY,2017-06-01,CE,23700.0,0.0,0.0,0.0,30.0,0.0,36.35,0,0.0,0.0,0,0,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,0.168987206015,-6.77196846271,1.56881529939,11.7209596135,0.000383951911699,11.4135742188,656.553929197,23592.5039292,22279.3960708
19,19,2017-05-17,BANKNIFTY,2017-06-01,PE,23700.0,0.0,0.0,0.0,1518.25,0.0,737.55,0,0.0,0.0,0,0,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,-0.831012793985,0.98148173028,-8.12299744185,11.7209596135,0.000383951911699,97.1121788025,656.553929197,23592.5039292,22279.3960708
20,20,2017-05-17,BANKNIFTY,2017-06-01,CE,23800.0,0.0,0.0,0.0,36.95,0.0,25.95,0,0.0,0.0,0,0,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,0.134522327279,-5.74002443391,1.24987584658,10.0706258473,0.000329890740482,13.3934020996,656.553929197,23592.5039292,22279.3960708
21,21,2017-05-17,BANKNIFTY,2017-06-01,PE,23800.0,0.0,0.0,0.0,1440.35,0.0,826.9,0,0.0,0.0,0,0,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,-0.865477672721,2.0461407388,-8.4828306193,10.0706258473,0.000329890740482,95.0593948364,656.553929197,23592.5039292,22279.3960708
22,22,2017-05-17,BANKNIFTY,2017-06-01,CE,23900.0,0.0,0.0,0.0,30.75,0.0,18.2,0,0.0,0.0,0,0,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,0.105332560175,-4.7721339062,0.979398258318,8.47400920159,0.000277589219653,13.8874053955,656.553929197,23592.5039292,22279.3960708
23,23,2017-05-17,BANKNIFTY,2017-06-01,PE,23900.0,0.0,0.0,0.0,1454.85,0.0,918.85,0,0.0,0.0,0,0,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,-0.894667439825,3.04674624622,-8.79420193221,8.47400920159,0.000277589219653,97.9566574097,656.553929197,23592.5039292,22279.3960708
24,24,2017-05-17,BANKNIFTY,2017-06-01,CE,24000.0,32.0,32.0,9.95,9.95,9.95,9.95,3,2882000.0,2000.0,80,80,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,0.0811165515727,-3.89162253785,0.754749987603,6.98514056397,0.00022881727789,11.6767883301,656.553929197,23592.5039292,22279.3960708
25,25,2017-05-17,BANKNIFTY,2017-06-01,PE,24000.0,0.0,0.0,0.0,1525.5,0.0,1012.9,0,0.0,0.0,0,0,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,-0.918883448427,3.95997259429,-9.05974392757,6.98514056397,0.00022881727789,103.858947754,656.553929197,23592.5039292,22279.3960708
26,26,2017-05-17,BANKNIFTY,2017-06-01,CE,24100.0,0.0,0.0,0.0,42.2,0.0,8.45,0,0.0,0.0,0,0,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,0.0614329023341,-3.11316036363,0.571961962938,5.64193313416,0.000184816865169,17.578125,656.553929197,23592.5039292,22279.3960708
27,27,2017-05-17,BANKNIFTY,2017-06-01,PE,24100.0,0.0,0.0,0.0,1303.15,0.0,1108.6,0,0.0,0.0,0,0,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,-0.938567097666,4.77114974823,-9.28342567688,5.64193313416,0.000184816865169,93.8301086426,656.553929197,23592.5039292,22279.3960708
28,28,2017-05-17,BANKNIFTY,2017-06-01,CE,24200.0,0.0,0.0,0.0,33.95,0.0,5.6,0,0.0,0.0,0,0,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,0.045752718697,-2.44326080623,0.426219683671,4.46640791325,0.000146309339275,17.7040100098,656.553929197,23592.5039292,22279.3960708
29,29,2017-05-17,BANKNIFTY,2017-06-01,PE,24200.0,0.0,0.0,0.0,1394.4,0.0,1205.5,0,0.0,0.0,0,0,22935.95,22972.35,22978.15,22830.1,22935.95,96263996,30280400000.0,14.1206430321,11.7794469424,0.000320508979721,15,-0.954247281303,5.47376428534,-9.4700616808,4.46640791325,0.000146309339275,100.791931152,656.553929197,23592.5039292,22279.3960708
