,Unnamed: 0,Date,Symbol,Expiry,Option Type,Strike Price,Open_x,High_x,Low_x,Close_x,Last,Settle Price,Number of Contracts,Turnover_x,Premium Turnover,Open Interest,Change in OI,Underlying,Open_y,High_y,Low_y,Close_y,Volume,Turnover_y,AnnualVolatility365,AnnualVolatility254,logreturns,Days_to_Expiry,Range,UpperRange,LowerRange,Delta365,Theta365,Rho365,Vega365,Gamma365,CalcIV365
26,1118,2017-09-21,BANKNIFTY,2017-10-05,CE,23500,0.0,0.0,0.0,1521.8,0.0,1356.95,0,0.0,0,0,0,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,0.999556997722,-7.71171009195,8.96807287899,0.0771605343383,3.63609479508e-06,29.6020507812
27,1119,2017-09-21,BANKNIFTY,2017-10-05,PE,23500,0.0,0.0,0.0,92.6,0.0,1.6,0,0.0,0,0,0,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,-0.000443002277946,-0.0211618745603,-0.00423337462279,0.0771605343383,3.63609479508e-06,1e-05
28,1120,2017-09-21,BANKNIFTY,2017-10-05,CE,23600,0.0,0.0,0.0,1438.1,0.0,1258.25,0,0.0,0,0,0,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,0.998976790949,-7.76854980038,9.00070569995,0.167014609895,7.87035702838e-06,29.4876098633
29,1121,2017-09-21,BANKNIFTY,2017-10-05,PE,23600,0.0,0.0,0.0,107.8,0.0,2.7,0,0.0,0,0,0,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,-0.0010232090508,-0.045275845902,-0.00978058027398,0.167014609895,7.87035702838e-06,1e-05
30,1122,2017-09-21,BANKNIFTY,2017-10-05,CE,23700,0.0,0.0,0.0,1356.25,0.0,1160.25,0,0.0,0,0,0,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,0.997768358893,-7.8469840748,9.02732814923,0.340116758848,1.60275818094e-05,29.3817520142
31,1123,2017-09-21,BANKNIFTY,2017-10-05,PE,23700,0.0,0.0,0.0,124.85,0.0,4.45,0,0.0,0,0,0,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,-0.00223164110719,-0.090984383223,-0.0213381576117,0.340116758848,1.60275818094e-05,1e-05
32,1124,2017-09-21,BANKNIFTY,2017-10-05,CE,23800,0.0,0.0,0.0,1276.4,0.0,1063.2,0,0.0,0,0,0,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,0.995398640173,-7.96052544082,9.04283487198,0.652145190774,3.07315359354e-05,29.2816162109
33,1125,2017-09-21,BANKNIFTY,2017-10-05,PE,23800,0.0,0.0,0.0,143.95,0.0,7.15,0,0.0,0,0,0,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,-0.00460135982698,-0.171800012147,-0.0440114614732,0.652145190774,3.07315359354e-05,1e-05
34,1126,2017-09-21,BANKNIFTY,2017-10-05,CE,23900,0.0,0.0,0.0,1198.7,0.0,967.45,0,0.0,0,0,0,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,0.991020116257,-8.12634603582,9.03910240042,1.1782205916,5.55221888666e-05,29.1976928711
35,1127,2017-09-21,BANKNIFTY,2017-10-05,PE,23900,0.0,0.0,0.0,165.15,0.0,11.15,0,0.0,0,0,0,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,-0.00897988374252,-0.304894870055,-0.0859239596374,1.1782205916,5.55221888666e-05,1e-05
36,1128,2017-09-21,BANKNIFTY,2017-10-05,CE,24000,0.0,0.0,0.0,1123.25,0.0,873.45,0,0.0,0,0,0,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,0.983391752694,-8.36279196655,9.00422329851,2.00721274237,9.45874191743e-05,29.11901474
37,1129,2017-09-21,BANKNIFTY,2017-10-05,PE,24000,40.0,51.4,25.0,37.15,34.05,37.15,271,260574000.0,414000,3600,3520,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,-0.0166082473064,-0.508615063686,-0.158983088162,2.00721274237,9.45874191743e-05,1e-05
38,1130,2017-09-21,BANKNIFTY,2017-10-05,CE,24100,0.0,0.0,0.0,1049.95,0.0,781.85,0,0.0,0,0,0,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,0.970851122866,-8.68430943369,8.92222511908,3.22669783277,0.000152054146535,29.0327072144
39,1131,2017-09-21,BANKNIFTY,2017-10-05,PE,24100,0.0,0.0,0.0,214.25,0.0,25.1,0,0.0,0,0,0,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,-0.0291488771338,-0.797406793733,-0.279161294204,3.22669783277,0.000152054146535,1e-05
40,1132,2017-09-21,BANKNIFTY,2017-10-05,CE,24200,0.0,0.0,0.0,979.4,0.0,693.25,0,0.0,0,0,0,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,0.951384146273,-9.0940229826,8.77371881086,4.8981283574,0.000230818243792,28.9688110352
41,1133,2017-09-21,BANKNIFTY,2017-10-05,PE,24200,0.0,0.0,0.0,242.65,0.0,36.25,0,0.0,0,0,0,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,-0.0486158537273,-1.17439460555,-0.46584762904,4.8981283574,0.000230818243792,1e-05
42,1134,2017-09-21,BANKNIFTY,2017-10-05,CE,24300,0.0,0.0,0.0,911.45,0.0,608.3,0,0.0,0,0,0,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,0.922829871308,-9.57551731049,8.53783722802,7.02608225989,0.000331095440876,28.9125442505
43,1135,2017-09-21,BANKNIFTY,2017-10-05,PE,24300,40.0,80.4,40.0,65.8,64.45,65.8,66,64331000.0,179000,960,960,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,-0.0771701286924,-1.62316319634,-0.739909238491,7.02608225989,0.000331095440876,1e-05
44,1136,2017-09-21,BANKNIFTY,2017-10-05,CE,24400,0.0,0.0,0.0,846.15,0.0,527.75,0,0.0,0,0,0,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,0.883226240451,-10.0866779076,8.19552565115,9.53031323042,0.00044910422964,28.8591384888
45,1137,2017-09-21,BANKNIFTY,2017-10-05,PE,24400,0.0,0.0,0.0,307.2,0.0,70.25,0,0.0,0,0,0,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,-0.116773759549,-2.10159805634,-1.12040084197,9.53031323042,0.00044910422964,1e-05
46,1138,2017-09-21,BANKNIFTY,2017-10-05,CE,24500,0.0,0.0,0.0,783.6,0.0,452.2,0,0.0,0,0,0,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,0.831252563895,-10.5589834096,7.73376777355,12.2322737968,0.000576430781173,28.80859375
47,1139,2017-09-21,BANKNIFTY,2017-10-05,PE,24500,75.0,143.0,66.5,105.3,103.0,105.3,997,980878000.0,3818000,24480,18400,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,-0.168747436105,-2.54117782124,-1.62033874618,12.2322737968,0.000576430781173,1e-05
48,1140,2017-09-21,BANKNIFTY,2017-10-05,CE,24600,0.0,0.0,0.0,723.9,0.0,382.55,0,0.0,0,0,0,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,0.766671465035,-10.9047450254,7.14982393862,14.8663410546,0.000700557944476,28.7704467773
49,1141,2017-09-21,BANKNIFTY,2017-10-05,PE,24600,0.0,0.0,0.0,382.8,0.0,124.6,0,0.0,0,0,0,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,-0.233328534965,-2.85421369997,-2.24246260772,14.8663410546,0.000700557944476,9.68933105469
50,1142,2017-09-21,BANKNIFTY,2017-10-05,CE,24700,0.0,0.0,0.0,667.0,0.0,319.15,0,0.0,0,0,0,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,0.690641341143,-11.0323606307,6.45425216886,17.1192354425,0.000806722807481,28.7284851074
51,1143,2017-09-21,BANKNIFTY,2017-10-05,PE,24700,170.0,170.0,170.0,170.0,170.0,170.0,1,995000.0,7000,40,40,24799.25,24934.1,24992.5,24706.45,24799.25,72279851,21458000000,8.99596516,7.504438294,-0.006663435976,14,436.9219841,25236.17198,24362.32802,-0.309358658857,-2.94910356815,-2.97621440409,17.1192354425,0.000806722807481,1e-05
52,1170,2017-09-22,BANKNIFTY,2017-10-05,CE,23500,0.0,0.0,0.0,1521.8,0.0,942.9,0,0.0,0,0,0,24368.85,24704.55,24709.7,24340.0,24368.85,91287072,28752300000,10.65420719,8.887744559,-0.01750773342,13,489.9834561,24858.83346,23878.86654,0.978731197331,-8.48266654757,8.14818535934,2.34582275029,0.000104100663709,53.4439086914
53,1171,2017-09-22,BANKNIFTY,2017-10-05,PE,23500,0.0,0.0,0.0,92.6,0.0,21.85,0,0.0,0,0,0,24368.85,24704.55,24709.7,24340.0,24368.85,91287072,28752300000,10.65420719,8.887744559,-0.01750773342,13,489.9834561,24858.83346,23878.86654,-0.021268802669,-0.789589515094,-0.185981425838,2.34582275029,0.000104100663709,1e-05
54,1172,2017-09-22,BANKNIFTY,2017-10-05,CE,23600,0.0,0.0,0.0,1438.1,0.0,852.1,0,0.0,0,0,0,24368.85,24704.55,24709.7,24340.0,24368.85,91287072,28752300000,10.65420719,8.887744559,-0.01750773342,13,489.9834561,24858.83346,23878.86654,0.965394257754,-8.88905756576,8.06687345182,3.52072502414,0.00015623934575,52.1926879883
55,1173,2017-09-22,BANKNIFTY,2017-10-05,PE,23600,0.0,0.0,0.0,107.8,0.0,30.85,0,0.0,0,0,0,24368.85,24704.55,24709.7,24340.0,24368.85,91287072,28752300000,10.65420719,8.887744559,-0.01750773342,13,489.9834561,24858.83346,23878.86654,-0.0346057422462,-1.16324403528,-0.302757872873,3.52072502414,0.00015623934575,1e-05
56,1174,2017-09-22,BANKNIFTY,2017-10-05,CE,23700,0.0,0.0,0.0,1356.25,0.0,764.15,0,0.0,0,0,0,24368.85,24704.55,24709.7,24340.0,24368.85,91287072,28752300000,10.65420719,8.887744559,-0.01750773342,13,489.9834561,24858.83346,23878.86654,0.945944795458,-9.38964106496,7.93191106955,5.04634470317,0.000223941827165,51.0010719299
57,1175,2017-09-22,BANKNIFTY,2017-10-05,PE,23700,0.0,0.0,0.0,124.85,0.0,42.65,0,0.0,0,0,0,24368.85,24704.55,24709.7,24340.0,24368.85,91287072,28752300000,10.65420719,8.887744559,-0.01750773342,13,489.9834561,24858.83346,23878.86654,-0.0540552045416,-1.63109103647,-0.473184794649,5.04634470317,0.000223941827165,1e-05
58,1176,2017-09-22,BANKNIFTY,2017-10-05,CE,23800,0.0,0.0,0.0,1276.4,0.0,679.55,0,0.0,0,0,0,24368.85,24704.55,24709.7,24340.0,24368.85,91287072,28752300000,10.65420719,8.887744559,-0.01750773342,13,489.9834561,24858.83346,23878.86654,0.918844000391,-9.96731861345,7.72969271703,6.91160378502,0.00030671649903,49.861907959
59,1177,2017-09-22,BANKNIFTY,2017-10-05,PE,23800,31.25,86.95,31.25,82.4,86.95,82.4,81,77363000.0,251000,2320,2320,24368.85,24704.55,24709.7,24340.0,24368.85,91287072,28752300000,10.65420719,8.887744559,-0.01750773342,13,489.9834561,24858.83346,23878.86654,-0.0811559996095,-2.17603208694,-0.71086768668,6.91160378502,0.00030671649903,1e-05
60,1178,2017-09-22,BANKNIFTY,2017-10-05,CE,23900,0.0,0.0,0.0,1198.7,0.0,598.95,0,0.0,0,0,0,24368.85,24704.55,24709.7,24340.0,24368.85,91287072,28752300000,10.65420719,8.887744559,-0.01750773342,13,489.9834561,24858.83346,23878.86654,0.882742608174,-10.5840477247,7.4482067071,9.05072316999,0.000401644279785,48.7823486328
61,1179,2017-09-22,BANKNIFTY,2017-10-05,PE,23900,0.0,0.0,0.0,165.15,0.0,77.0,0,0.0,0,0,0,24368.85,24704.55,24709.7,24340.0,24368.85,91287072,28752300000,10.65420719,8.887744559,-0.01750773342,13,489.9834561,24858.83346,23878.86654,-0.117257391826,-2.76002470021,-1.02781823612,9.05072316999,0.000401644279785,1e-05
62,1180,2017-09-22,BANKNIFTY,2017-10-05,CE,24000,550.0,550.0,550.0,550.0,550.0,550.0,2,1964000.0,44000,80,80,24368.85,24704.55,24709.7,24340.0,24368.85,91287072,28752300000,10.65420719,8.887744559,-0.01750773342,13,489.9834561,24858.83346,23878.86654,0.836740883175,-11.180747471,7.07930381972,11.3378818733,0.000503141606893,13.5269165039
63,1181,2017-09-22,BANKNIFTY,2017-10-05,PE,24000,64.65,121.7,59.2,114.7,118.4,114.7,1687,1625365000.0,5845000,24600,21000,24368.85,24704.55,24709.7,24340.0,24368.85,91287072,28752300000,10.65420719,8.887744559,-0.01750773342,13,489.9834561,24858.83346,23878.86654,-0.163259116825,-3.32398794852,-1.43218566302,11.3378818733,0.000503141606893,1e-05
64,1182,2017-09-22,BANKNIFTY,2017-10-05,CE,24100,0.0,0.0,0.0,1049.95,0.0,451.65,0,0.0,0,0,0,24368.85,24704.55,24709.7,24340.0,24368.85,91287072,28752300000,10.65420719,8.887744559,-0.01750773342,13,489.9834561,24858.83346,23878.86654,0.780640004623,-11.6823107138,6.62090056158,13.5944854927,0.000603282989899,46.769618988
65,1183,2017-09-22,BANKNIFTY,2017-10-05,PE,24100,0.0,0.0,0.0,214.25,0.0,129.3,0,0.0,0,0,0,24368.85,24704.55,24709.7,24340.0,24368.85,91287072,28752300000,10.65420719,8.887744559,-0.01750773342,13,489.9834561,24858.83346,23878.86654,-0.219359995377,-3.79281469323,-1.92605346067,13.5944854927,0.000603282989899,1e-05
66,1184,2017-09-22,BANKNIFTY,2017-10-05,CE,24200,0.0,0.0,0.0,979.4,0.0,386.05,0,0.0,0,0,0,24368.85,24704.55,24709.7,24340.0,24368.85,91287072,28752300000,10.65420719,8.887744559,-0.01750773342,13,489.9834561,24858.83346,23878.86654,0.715124491139,-12.0077375299,6.07859152805,15.610263264,0.000692737235262,45.8526611328
67,1185,2017-09-22,BANKNIFTY,2017-10-05,PE,24200,0.0,0.0,0.0,242.65,0.0,163.5,0,0.0,0,0,0,24368.85,24704.55,24709.7,24340.0,24368.85,91287072,28752300000,10.65420719,8.887744559,-0.01750773342,13,489.9834561,24858.83346,23878.86654,-0.284875508861,-4.08550501137,-2.50382703371,15.610263264,0.000692737235262,1e-05
68,1186,2017-09-22,BANKNIFTY,2017-10-05,CE,24300,0.0,0.0,0.0,911.45,0.0,326.3,0,0.0,0,0,0,24368.85,24704.55,24709.7,24340.0,24368.85,91287072,28752300000,10.65420719,8.887744559,-0.01750773342,13,489.9834561,24858.83346,23878.86654,0.641820496335,-12.0837720118,5.46618839016,17.1753324935,0.00076219037085,44.9934005737
69,1187,2017-09-22,BANKNIFTY,2017-10-05,PE,24300,140.45,208.5,140.45,198.35,207.25,198.35,46,45006000.0,294000,960,0,24368.85,24704.55,24709.7,24340.0,24368.85,91287072,28752300000,10.65420719,8.887744559,-0.01750773342,13,489.9834561,24858.83346,23878.86654,-0.358179503665,-4.12880299522,-3.15169471111,17.1753324935,0.00076219037085,4.70066070557
70,1188,2017-09-22,BANKNIFTY,2017-10-05,CE,24400,0.0,0.0,0.0,846.15,0.0,272.5,0,0.0,0,0,0,24368.85,24704.55,24709.7,24340.0,24368.85,91287072,28752300000,10.65420719,8.887744559,-0.01750773342,13,489.9834561,24858.83346,23878.86654,0.563198009715,-11.8590348502,4.80490288711,18.1165274311,0.000803957813714,44.1818237305
